Country,Job,Job Title,Company,company link,Location,Publish Time,link
Saudi Arabia,Ai Developer,Cloud & AI Solution Engineer – AI Applications,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",13 hours ago,https://sa.linkedin.com/jobs/view/cloud-ai-solution-engineer-%E2%80%93-ai-applications-at-microsoft-4299748097?position=11&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=5fpfx7fEJ%2BQYDykWarGrBA%3D%3D
Saudi Arabia,Ai Developer,AI Engineer,"Mirai, a Scopely company",https://sa.linkedin.com/company/mirai-scopely?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/ai-engineer-at-mirai-a-scopely-company-4277614276?position=12&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=wk2rHXRG2IEv0zZivuYmCA%3D%3D
Saudi Arabia,Ai Developer,Artificial Intelligence Engineer,SmartChoice International UAE,https://ae.linkedin.com/company/smartchoice-int-uae?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",2 weeks ago,https://sa.linkedin.com/jobs/view/artificial-intelligence-engineer-at-smartchoice-international-uae-4289648488?position=13&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=M9I0oPhOBWEevtX79%2Bazlg%3D%3D
Saudi Arabia,Ai Developer,AI / Computer Vision Engineer,Müller's Solutions,https://sa.linkedin.com/company/muller-s-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/ai-computer-vision-engineer-at-m%C3%BCller-s-solutions-4280136705?position=14&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=RyeTF%2BNQQZb5Ci%2BgjelWMw%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,Müller's Solutions,https://sa.linkedin.com/company/muller-s-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/data-scientist-at-m%C3%BCller-s-solutions-4283160862?position=15&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=JghqsVRMZm2DWbbOOGJa2Q%3D%3D
Saudi Arabia,Ai Developer,Artificial Intelligence Engineer,Synechron,https://www.linkedin.com/company/synechron?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",4 weeks ago,https://sa.linkedin.com/jobs/view/artificial-intelligence-engineer-at-synechron-4282829889?position=16&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=4DAXN4GgltERZHaNgakCUQ%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,Master Works,https://sa.linkedin.com/company/master-works?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 week ago,https://sa.linkedin.com/jobs/view/data-scientist-at-master-works-4294326219?position=17&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=nHgvifkFETj5TMNycw38Xw%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,SWATX,https://ae.linkedin.com/company/swatxsolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/data-scientist-at-swatx-4281478864?position=18&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=Oj6AR%2BnxmevEo2Oopo2zxw%3D%3D
Saudi Arabia,Ai Developer,AI / Computer Vision ENGINEER,Müller's Solutions,https://sa.linkedin.com/company/muller-s-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyad Qana, Al Qasim, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/ai-computer-vision-engineer-at-m%C3%BCller-s-solutions-4283759866?position=19&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=b3NEneR3s9HS530C%2Bts%2BpA%3D%3D
Saudi Arabia,Ai Developer,Machine Learning Engineer - Riyadh,Mozn,https://sa.linkedin.com/company/mozn?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",1 week ago,https://sa.linkedin.com/jobs/view/machine-learning-engineer-riyadh-at-mozn-4293654486?position=20&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=Sh7fRFiOyv%2Fki%2FioHczZpw%3D%3D
Saudi Arabia,Ai Developer,AI / Computer Vision Engineer,Burjline Builders,https://ae.linkedin.com/company/burjline-builders?trk=public_jobs_jserp-result_job-search-card-subtitle,Saudi Arabia,2 weeks ago,https://sa.linkedin.com/jobs/view/ai-computer-vision-engineer-at-burjline-builders-4292692709?position=21&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=dT0ca71e%2F5rOwWfGR138NQ%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,Salla E-Commerce Platform,https://sa.linkedin.com/company/sallaapp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jiddah, Makkah, Saudi Arabia",1 month ago,https://sa.linkedin.com/jobs/view/data-scientist-at-salla-e-commerce-platform-4284460769?position=22&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=VSIqvs1NAmrDpeCj%2FlT44Q%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,SWATX,https://ae.linkedin.com/company/swatxsolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/data-scientist-at-swatx-4255179730?position=23&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=yn%2F36qsECF34cpMZcF%2FAyw%3D%3D
Saudi Arabia,Ai Developer,Senior AI Engineer,Supertech Innovation Labs,https://sa.linkedin.com/company/supertech-innovation-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",4 weeks ago,https://sa.linkedin.com/jobs/view/senior-ai-engineer-at-supertech-innovation-labs-4285643497?position=24&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=jBnhsVtQP8qg7kIWaTJpDw%3D%3D
Saudi Arabia,Ai Developer,Data Scientist,Dataiku,https://www.linkedin.com/company/dataiku?trk=public_jobs_jserp-result_job-search-card-subtitle,Makkah Region,2 weeks ago,https://sa.linkedin.com/jobs/view/data-scientist-at-dataiku-4151495607?position=25&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=44R78%2FEX8jJny%2BpQUTFfHA%3D%3D
Saudi Arabia,Ai Developer,AI Developer,Kanz,https://sa.linkedin.com/company/kanz-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2 months ago,https://sa.linkedin.com/jobs/view/ai-developer-at-kanz-4270462902?position=26&pageNum=0&refId=vxbP50w52a%2BwvjV5xGJNrA%3D%3D&trackingId=qJ6KzR4dz7xgpnjdEVyAFQ%3D%3D
